time,torso,rhip,lhip,rknee,lknee,rankle,lankle,rmtp,lmtp,rshoulder,lshoulder,relbow,lelbow,vcmx,vcmy
s,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,m/s,m/s
0.105,86.44236186072804,103.23678867562099,207.0484225773958,81.41299089243958,161.73392215814317,118.86457054453463,147.45074451488603,132.71037319336972,484.04647675220286,-64.20012454354786,23.472868114900393,263.686708969009,273.61982463546013,9.753598908810478,0.4862970498481111
0.106,86.45341220862527,103.17051245624644,207.36404405864624,82.31452537062145,161.71847779095674,118.90872500406488,148.10604003152574,132.65366205135402,485.2162376603829,-64.47635965590807,23.731579989208498,263.84527800580724,273.98803229570046,9.754493351422484,0.4780855633064866
0.107,86.46168944557685,103.11468147008243,207.6586143995856,83.2252611378475,161.66254674583405,118.94992520202689,148.70478657651375,132.59993349438417,486.3352131756142,-64.7438852671193,23.991580724198712,264.00090462277825,274.3535191500348,9.75519664036894,0.4698700495975103
0.108,86.46727731460201,103.06969564752372,207.9322558923011,84.14550833266492,161.56583621545798,118.98814985533593,149.24722005518203,132.54874330331893,487.39902354968274,-65.00260519345049,24.252367846825464,264.1532602053211,274.71588606005474,9.755726001156825,0.46164343371200806
0.109,86.47025681844774,103.03594288139995,208.18510800100165,85.075566372342,161.42818510140265,119.02342631567882,149.73394271146225,132.4996169291327,488.40503103698416,-65.2524145772541,24.513422064089227,264.3020266775726,275.07469184717576,9.756098523686221,0.4533966528460982
0.11,86.47070575145584,103.01379455211485,208.4173275254484,86.01571913839075,161.24956670211782,119.05582388043845,150.16593522972178,132.45206039593054,489.35196505293413,-65.49320040506412,24.774211628191836,264.4468982745158,275.4294523115046,9.756331031898371,0.4451192042555687
0.111,86.46869841061937,103.00360139897296,208.629089150884,86.9662303619734,161.03008933916823,119.0854468249343,150.54455749378064,132.40557171327967,490.23957915862877,-65.7248423584899,25.03419674977269,264.5875835397289,275.77964002053193,9.7564399488923,0.4367997674407509
0.112,86.46430545340614,103.00568975939548,208.8205863032826,87.92733937801583,160.76999504391776,119.11242736098687,150.87153710801,132.35965229026567,491.0683614076703,-65.9472139655763,25.29283378428147,264.72380751031915,276.12468484575334,9.756441140193953,0.428426862264201
0.113,86.45759386519974,103.02035813302878,208.99203220726508,88.89925727397133,160.46965665965917,119.13691867351469,151.14894651115645,134.17225520369436,491.83930267466746,-66.16018401180567,25.549578974614647,264.85531402108063,276.46397520825894,9.756349737884333,0.41998949629073257
0.114,86.44862700337607,103.04787402170645,209.1436610232081,89.88216337765252,160.12957370962965,119.15908817328685,151.379170171244,134.12604492530417,492.55372197809413,-66.3636181590113,25.803891704689434,264.98186804256653,276.79685998292223,9.75617997890804,0.41147775425199357
0.115,86.43746470032411,103.08847104550642,209.27572894931046,90.8762020189325,159.7503672674231,119.17911103516705,151.5648637873798,134.07903091144078,493.2131463856657,-66.55738070588637,26.055237398711995,265.1032579379368,277.12265100476554,9.755945103040641,0.40288328609645485
0.116,86.42416342962842,103.14234641075082,209.38851521061878,91.88147952581156,159.33277395869982,119.19716394797423,151.70890799264623,134.03082577424195,493.81924070522564,-66.7413364189997,26.303090286432507,265.21929748938453,277.4406261156791,9.755657334161436,0.3941996585962452
0.117,86.40877655692319,103.20965885899264,209.48232289797505,92.89806143423067,158.87763919136432,119.21341891981149,151.81435959916965,133.98109100809415,494.37377745708653,-66.91535237167119,26.546936198898635,265.3298275347706,277.75003267799434,9.75532792878662,0.3854225467140484
0.118,86.39135470050594,103.2905272171105,209.55747963775684,93.9259698822666,158.3859097035901,119.228037058808,151.88440338392712,133.9295454784805,494.8786337178182,-67.07929975770297,26.786275383583046,265.4347171131605,278.05009149809536,9.754967248647688,0.3765497531949688
0.119,86.3719462107734,103.38502961182671,209.614338066925,94.96518116846252,157.85862553212024,119.24116248353317,151.92230659638312,133.87597352482817,495.33580165557834,-67.23305567998985,27.02062513256807,265.53386414247797,278.34000116957714,9.754584820197659,0.3675810613742511
0.12,86.35059773750717,103.49320330465665,209.65327603980114,96.01562347861409,157.29691146725665,119.25291678506709,151.9313772430714,133.82023140237936,495.7474019959026,-67.37650492159918,27.249521965862314,265.6271957746869,278.61894291685195,9.75418937607598,0.3585179476505465
0.121,86.32735481806228,103.61504501027753,209.67469646492543,97.07717482146339,156.70196801969172,119.26339456989886,151.91492637124915,133.7622507241298,496.11569251694584,-67.50954169139308,27.47252322527754,265.71466861845795,278.8860860345248,9.753788897717138,0.3493631978108918
0.122,86.30226240774975,103.7505115215176,209.67902667990293,98.14966122721663,156.07506192082468,119.2726604398583,151.87623430801403,133.70203820059177,496.4430658658066,-67.6320713116928,27.68920815859032,265.79626896050473,279.1405939398636,9.753390671566617,0.3401204820558909
0.123,86.27536529861877,103.89952048836443,209.66671731534063,99.2328552336646,155.4175161985996,119.28074735968019,151.81852091877812,133.6396720794186,496.7320322325024,-67.74401180334641,27.89917877087416,265.8720129804569,279.3816307132208,9.75300134391876,0.3307939453674747
0.124,86.24670843062691,104.06195128396817,209.63824067652095,100.3264746475731,154.730699904585,119.28765594323563,151.7449198631992,133.57529666485016,496.9851850481076,-67.8452953477715,28.102060722411707,265.9419468315967,279.60836787480326,9.75262693712914,0.3213878603552886
0.125,86.21633714903389,104.23764598907606,209.5940887573188,101.43018157962015,154.016017712529,119.29335403460004,151.65845657508558,133.50911659232028,497.2051532591065,-67.93586963309333,28.297504373539653,266.006146422263,279.8199911026927,9.75227279192605,0.3119063743599429
0.126,86.18429747807826,104.42641057466471,209.53477103370258,102.5435818042412,153.274899642303,119.2977761589362,151.56202904493898,133.4413919717668,497.3945482756654,-68.01569910707119,28.485185837147213,266.06471678469677,280.0157066313967,9.751943425325813,0.30235336912544825
0.127,86.15063645750567,104.62801632090486,209.46081217743537,103.66622455633913,152.50879113953224,119.30082288369947,151.45839010007566,133.3724344379802,497.5559148729553,-68.08476614392836,28.664807734858528,266.11779102536826,280.19474716612706,9.751642321086608,0.29273243979214436
0.128,86.1154025374973,104.84220140733312,209.3727497798926,104.79760289307023,151.7191436653444,119.30236061623187,151.35013007269092,133.3026031628665,497.69169257498993,-68.14307208725604,28.836099373078653,266.16552894623527,280.35637723688194,9.751371686074227,0.28304698439631865
0.129,86.07864598380164,105.06867252947046,209.271132117529,105.93715470282191,150.90740587151996,119.30222259187232,151.2396595676476,133.23229950531555,497.804189082571,-68.1906380920349,28.99881621131945,266.20811546853525,280.4998979659568,9.751132212465809,0.27330037486838926
0.13,86.04041923348503,105.3071064142005,209.15651595942336,107.08426437856602,150.07501539280292,119.30021167672646,151.12919295771263,133.16195928617668,497.8955632599839,-68.22750569003422,29.152738689254036,266.2457589842679,280.6246512243978,9.750922887176497,0.26349616266902726
0.131,86.00077716280987,105.5571512264919,209.02946441900937,108.23826512799428,149.22339130644048,119.29610518897682,151.02073369787502,133.09204245710336,497.9678143913085,-68.25373704114429,29.297670629899457,266.27868971479705,280.73002312662936,9.750740887636471,0.2536382657363188
0.132,85.95977726999561,105.8184280219348,208.89054487046943,109.39844188764926,148.35392731410238,119.28966144548463,150.91606233738037,133.02302077135386,498.02277602419724,-68.26941488922259,29.43343750342771,266.30715807326624,280.8154468090049,9.750581594264272,0.24373109484172398
0.133,85.9174798012159,106.0905324829931,208.74032694608817,110.56403483130484,147.4679856880073,119.28062746046787,150.81672768916496,132.95536457829434,498.0621147466123,-68.27464226466324,29.55988485059487,266.3314329330094,280.8804044867111,9.750438732152007,0.23377960104290976
0.134,85.87394784589797,106.37303713671575,208.57938059666867,111.73424348432502,146.5668919651528,119.2687472383033,150.72404119886517,132.88952992219723,498.08733529130063,-68.2695419652553,29.676877118384596,266.35179964604254,280.92442885613974,9.75030463045466,0.22378924479999449
0.135,85.82924740352503,106.66549411857311,208.4082741540418,112.9082314498198,145.65193029121752,119.25377032191716,150.63907428903383,132.82594677113494,498.09979287712696,-68.2542558248726,29.78429703732661,266.3685576788728,280.94710397160344,9.750170566652729,0.21376589226602835
0.136,85.78344739784947,106.96743840104293,208.22757230883562,114.08513171987005,144.72433925703913,119.23546051323676,150.56265838602397,132.76500860030472,498.10071217369614,-68.22894377162405,29.88204548298316,266.38201784879107,280.9480657452309,9.750027151901243,0.20371564336625334
0.137,85.73661960887517,107.27839132027151,208.03783393956996,115.26405248419582,143.78530810529878,119.21360479247865,150.49538743174597,132.707063056504,498.0912106963458,-68.19378269935243,29.970041556273685,266.3924993018831,280.92700219845125,9.749864716079959,0.1936446004038769
0.138,85.6888385135275,107.59786424323862,207.83960979387717,116.44408329751997,142.83597330271084,119.18802239958382,150.43762288094496,132.652403311968,498.0723236083316,-68.14896521166806,30.048222518961538,266.4003264772286,280.8836535475023,9.749673665212805,0.18355859624384624
0.139,85.64018106152398,107.92536229710606,207.63344010249614,117.62430144203037,141.87741560796772,119.15857385765337,150.3895013397693,132.601260019915,498.0450269618437,-68.09469832549252,30.116543327891335,266.40582628721893,280.8178121681487,9.749444801690453,0.17346291240479286
0.14,85.5907264424252,108.26038815619856,207.41985226670442,118.80377829762264,140.91065784099618,119.1251694866958,150.3509450466006,132.55379440443969,498.010256983327,-68.03120221773278,30.17497575772248,266.4093256284385,280.7293224635722,9.749169610449124,0.1633620213732212
0.141,85.54055590475004,108.60244590013109,207.19935877117229,119.98158550412492,139.93666352633724,119.08777678680033,150.32167528502075,132.51009355260055,497.9689236648242,-67.9587090659751,30.22350734123772,266.41114920725454,280.6180806531416,9.748840517925466,0.15325937994085498
0.142,85.48975266641399,108.95104492637266,206.972455433025,121.15680069483011,138.95633648266187,119.0464261182698,150.30122871374218,132.4701689801637,497.9219175405649,-67.87746198575014,30.262140417889697,266.41161760235116,280.4840345121406,9.748451125640706,0.14315728730863422
0.143,85.43840191388266,109.30570381712384,206.73962001452475,122.32851258063687,137.97052129660074,119.00121437087942,150.28897635468985,132.43395896291318,497.870109473044,-67.78771402651525,30.290891436287907,266.41104552134834,280.3271831371155,9.747996410118756,0.13305681187805327
0.144,85.38659084283181,109.66595400141831,206.50131112791104,123.49582524360935,136.98000450325293,118.9523067436215,150.284144750151,132.40133417821423,497.8143447533191,-67.68972715996843,30.309790430068645,266.4097402736427,280.1475768287845,9.747472871114283,0.12295778334041817
0.145,85.33440866673853,110.03134304129675,206.25796729454424,124.65786160664106,135.98551622816268,118.89993709110091,150.28583855286203,132.3721053377585,497.75543438426206,-67.58377118612269,30.318880454380448,266.4080005003483,279.94531714999334,9.746878606560493,0.11285884161966042
0.146,85.2819465214256,110.4014373994701,206.01000600810303,125.8137661264673,134.9877320227623,118.84440737323156,150.29306364642252,132.34603113020236,497.69414702634407,-67.47012249465368,30.318216816180964,266.40611513476716,279.7205571259684,9.746213301769455,0.10275753028675774
0.147,85.22929722075133,110.77582459925094,205.75782270677166,126.96270678764597,133.98727468281314,118.78608653078172,150.30474996532755,132.32282512942032,497.6312042133441,-67.34906264959201,30.30786609463094,266.4043624775094,279.4735014246917,9.745478141210766,0.09265041979610085
0.148,85.17655486066674,111.1541147515615,205.50178966946476,128.10387646091928,132.98471599005688,118.72540874393545,150.3197734809872,132.30216119771285,497.5672794516789,-67.22087681025725,30.287905082748438,266.4030092510723,279.20440627324444,9.744675672713909,0.08253324752664856
0.149,85.12381430613345,111.53594146752735,205.2422549487492,129.23649364404415,131.98057846835601,118.66287073788303,150.3369770915251,132.28367794267817,497.5029998335603,-67.0858520504043,30.258419786484026,266.40230958771883,278.9135789213254,9.743809664141743,0.07240106768485072
0.15,85.0711706093837,111.92096220527438,204.97954148520375,130.35980259235532,130.9753373367401,118.59902778978542,150.35519039261067,132.26698346137627,497.43894803665415,-66.94427565214451,30.219504503087606,266.40250403113123,278.60137664360485,9.742884986444096,0.06224841193165542
0.151,85.01871840041414,112.30885811027454,204.7139465013756,131.47307284514784,129.9694227975269,118.53448824435294,150.37324827120509,132.25166164878144,497.3756632696575,-66.79643343342525,30.171260909067897,266.4038187059953,278.2682054922534,9.741907539592075,0.052069465911454144
0.152,84.96655127034207,112.69933340595354,204.44574117684823,132.57559815791294,128.96322264474043,118.46990651038818,150.3900080791671,132.23728083520552,497.31364100302505,-66.64260812698599,30.113797121809867,266.4064647715805,277.91451910469345,9.740884221166372,0.04185826312006253
0.153,84.91476115056076,113.0921143826479,204.17517052475966,133.66669487155704,127.95708503234742,118.40597458109428,150.40436502043158,132.2234047643577,497.2533322440362,-66.48307779371359,30.047226844412478,266.4106381674222,277.5408177499585,9.739822927253208,0.03160888850461873
0.154,84.86343768654405,113.48694802591106,203.90245337403533,134.74569979238024,126.95132120357212,118.34341209198212,150.4152654627986,132.2096053147596,497.19514312027354,-66.31811425169542,29.971668859448954,266.41651958640614,277.14764753682255,9.738732567601225,0.021315676938240363
0.155,84.81266761365791,113.88360032382758,203.62778240149916,135.8119677073125,125.94620805353867,118.28295490919177,150.4217181248368,132.19547609954571,497.1394348596474,-66.14798153753415,29.887247149239684,266.42427462700005,276.73559947348,9.737623068869063,0.010973390598198811
0.156,84.76253415630582,114.28185429999614,203.35132422056893,136.86486869186393,124.94199051645694,118.22534234801965,150.42280332580555,132.18064604513776,497.08652364718665,-65.97293446191757,29.79409171763203,266.4340541442464,276.3053080142757,9.73650533428724,0.0005773648465286396
0.157,84.71311648123582,114.68150783591308,203.0732195763087,137.90378536231404,123.93888384024976,118.17130334823337,150.417680545453,132.16479210438865,497.036679759296,-65.7932173409978,29.692339889716905,266.44599485053516,275.8574488713215,9.735391131197336,-0.009876380276326868
0.158,84.664489232453,115.08237136182557,202.79358369711247,138.9281101768334,122.93707580176232,118.12154215979766,150.40559442497184,132.14765033885914,496.99012581264446,-65.609062953867,29.582137646279435,266.4602201465846,275.392736067382,9.734292893797234,-0.020391062021709736
0.159,84.61672216289679,115.48426550240862,202.51250682297908,139.93724285057175,121.93672885986734,118.07672423266308,150.38587917067252,132.1290246532744,496.9470345972856,-65.42069171596171,29.46364053642732,266.4768410408273,274.91191835170747,9.733223451757437,-0.030969088513179675
0.16,84.56987986191913,115.88701875238402,202.23005489199477,140.93058794855762,120.93798220844522,118.03746298885912,150.35796126227203,132.1087925618515,496.9075273897466,-65.22831100445512,29.337013907527805,266.49595694944446,274.4157751719873,9.73219571492722,-0.04161203937346905
0.161,84.52402156224709,116.29046521992562,201.94627032815862,141.90755273095064,119.94095369710645,118.00430800531866,150.32136049189546,132.08690755654757,496.871673627174,-65.03211454754414,29.20243247029714,266.51765621692016,273.90511244120347,9.73122235187863,-0.05232066427797571
0.162,84.4792010004217,116.69444243483967,201.66117286268195,142.8675453298237,118.94574164364423,117.97773494552474,150.27568955015775,132.06339790570158,496.8394924942441,-64.83228180189347,29.060079401556337,266.54201633491834,273.38075838820635,9.730315492806346,-0.06309488610293171
0.163,84.43546630237996,117.09878919796758,201.37476033901794,143.80997331364074,117.95242661125181,117.95813742124852,150.22065248409442,132.03836201367275,496.8109565072664,-64.62897727449125,28.910145194995465,266.5691039657878,272.8435597764012,9.72948647395168,-0.0739337958292388
0.164,84.3928598743354,117.5033434691591,201.08700948779978,144.73424265771516,116.96107320684695,117.9458209174051,150.15604228245007,132.0119607451754,496.7859967168668,-64.42234978653003,28.752826380652706,266.59897491575947,272.2943786324456,9.728745632081216,-0.08483563533844957
0.165,84.3514182962995,117.90794034847198,200.7978767020379,145.63975713038164,115.97173188211205,117.9409989238973,150.08173763170484,131.9844073547916,496.76450886298716,-64.21253172705951,28.588324158313014,266.63167416710064,271.7340893813237,9.728102154914946,-0.09579777906564733
0.166,84.31117223269793,118.31241026009194,200.5072988786941,146.52591813104507,114.98444064173152,117.94379136286146,149.99769866691216,131.9559558705565,496.7463597592094,-63.99963839371422,28.416843000552973,266.66723602074154,271.1635760492512,9.727563994042557,-0.10681673759465272
0.167,84.27214638242529,118.71657745979942,200.2151943862786,147.39212504696565,113.99922653035328,117.95422532813845,149.90396156033032,131.9268888514686,496.7313932587588,-63.78376753719786,28.23858937668173,266.70568436575917,270.58372913917714,9.72713784409075,-0.11788820819035223
0.168,84.23435948291576,119.12025893809256,199.92146418137304,148.23777618826176,113.01610683540258,117.97223801207832,149.8006320462289,131.89750529182717,496.7194353195941,-63.564999192910236,28.053770829669432,266.74703309166284,269.9954419489659,9.726829182170295,-0.1290071860263755
0.169,84.19782436694447,119.523263713982,199.62599305284309,149.06227030279715,112.03509006831104,117.99768158371312,149.68787830540003,131.8681090483505,496.7102978550038,-63.34339580013176,27.862595605737383,266.7912866449602,269.3996063782577,9.726642351229811,-0.14016813006879822
0.17,84.16254805718634,119.92539245197426,199.32865094385943,149.86500858605638,111.05617688517286,118.03032973737643,149.56592379795438,131.83899770219347,496.70378125118197,-63.11900250660125,27.665272868907948,266.83844068354114,268.79710848553873,9.726580666451879,-0.15136515928998664
0.171,84.128531882707,120.32643732284689,199.0292943112409,150.64539703865807,110.07936112210758,118.06988568064996,149.4350404926223,131.81045151628481,496.6996756746139,-62.891847503413004,27.462013303548773,266.88848273020085,268.18882410801984,9.726646526916078,-0.16259224845734765
0.172,84.09577161333566,120.72618206500029,198.72776751773665,151.40284901158853,109.10463103783933,118.11599144342183,149.2955425605259,131.7827223116725,496.69776160239815,-62.661942262559094,27.253029705873445,266.9413927003337,267.57561476858433,9.72684152233974,-0.17384339925434272
0.173,84.06425762177463,121.12440225556841,198.42390428078468,152.13678781617241,108.13197072984363,118.16823847899022,149.1477802259093,131.75602260120215,496.6978103543254,-62.429281636351504,27.038537119348064,266.99714319697813,266.95832397224643,9.727166531717396,-0.18511277494125902
0.174,84.03397508949739,121.52086583895054,198.11752919876284,152.84664934622305,107.16136159600089,118.22617948658655,148.99213329543412,131.73051586964766,496.6995856332112,-62.19384387634018,26.818752221191858,267.05569952464003,266.3377739252881,9.727621814629469,-0.19639479868845602
0.175,84.00490426552271,121.9153339694703,197.8084593387109,153.53188474169517,106.19278369375648,118.28934123154447,148.8290040192195,131.7063091072062,496.7028470675378,-61.95559067721611,26.593891925350647,267.11701943336584,265.7147626964019,9.728207098413112,-0.20768422300630365
0.176,83.9770207721236,122.30756220555428,197.49650582304787,154.19196319256358,105.22621690446837,118.35723793135787,148.65880929806266,131.68344844008934,496.7073564069882,-61.714467332372564,26.364171416289736,267.18105264739813,265.09006182107765,9.728921666983233,-0.21897617969692196
0.177,83.9502959433873,122.6973020633071,197.18147533671944,154.82637502533643,104.26164189184648,118.4293846419135,148.48197263425473,131.6619180573402,496.7128862541892,-61.470403038140276,26.1298019666049,267.24774026760144,264.46441428560576,9.729764458461343,-0.23026621783531773
0.178,83.92469719207543,123.08430291390769,196.8631715156049,155.43463520793946,103.29904090832564,118.50531008990333,148.29891642900026,131.6416419294409,496.7192301909488,-61.22331134701929,25.890988862465804,267.3170141624463,263.8385327505255,9.73073417611361,-0.24155033156558262
0.179,83.9001884210431,123.4683141964271,196.54139625094723,156.01628734582263,102.33839853076427,118.5845684887546,148.11005521450414,131.62248743559047,496.7262122315919,-60.973090765555,25.647929609471873,267.388796469077,263.2130978843715,9.731829408458017,-0.2528249703307758
0.18,83.87673050785489,123.84908790284908,196.21595099936087,156.5709081296816,101.37970239211758,118.66674993984184,147.91579021685544,131.6042701072796,496.73369316786784,-60.719625504013266,25.40081241838473,267.46299930232254,262.58875682462235,9.733048742851976,-0.26408701658927203
0.181,83.85428187520786,124.22638125013505,195.88663816823805,157.09811203892735,100.42294393799902,118.75148903822502,147.7165053593622,131.58675907789686,496.74157200068277,-60.46278637813647,25.149814875958953,267.53952470429454,261.96612198458007,9.734390849570774,-0.27533371761811687
0.182,83.83279911325307,124.59995939090031,195.55326254564926,157.59755597044938,99.46811919094182,118.83847127056895,147.51256454975766,131.56968326291968,496.74978226980534,-60.202431818901445,24.895102737013133,267.6182647802537,261.34577054288883,9.735854513878854,-0.2865625698971388
0.183,83.81223757374454,124.96959797445973,195.21563263147056,158.06894341654285,98.51522947231963,118.92743678506496,147.30430987902648,131.55273852296912,496.75828504404126,-59.93840889522306,24.636828893501175,267.6991019018077,260.7282448724331,9.737438602674649,-0.2977711706406567
0.184,83.7925518455746,125.33508539498919,194.873561686527,158.51202789152956,97.56428203228366,119.01818127272534,147.09206024081158,131.53559594560568,496.76706167529613,-59.6705542395581,24.375132688327156,267.781908855946,260.1140539079725,9.739141965800657,-0.3089570644391925
0.185,83.77369606021215,125.69622466527805,194.5268683923773,158.9266155076857,96.6152905691362,119.11055401441855,146.87610993572295,131.51791105270397,496.7761093366079,-59.39869480973944,24.110139734574844,267.86654890139613,259.5036751718045,9.740963283441653,-0.3201176175588592
0.186,83.75562404563843,126.05283498352321,194.17537716391976,159.3125668267035,95.66827566689417,119.20445353135023,146.65672704759947,131.49933337078042,496.7854407934202,-59.12264850856573,23.84196226798369,267.95287582279815,258.8975570308581,9.742900879021638,-0.3312499471216735
0.187,83.7382894066085,126.40475313862812,193.81891828261303,159.6697982333394,94.72326522444973,119.2998215922944,146.43415171742376,131.47951557354477,496.79508759764127,-58.84222476549307,23.57069989311333,268.0407341714513,258.29612081996197,9.74495252097856,-0.34235092123608757
0.188,83.7216456237657,126.75183489955869,193.45732804942358,159.99828308018354,93.78029496527141,119.39663639309809,146.20859474182134,131.45812144761126,496.80510413437366,-58.557225213063234,23.296440472273446,268.1299598879116,257.69976266646756,9.747115235430346,-0.3534172314681719
0.189,83.70564623312019,127.09395648462267,193.0904490933023,160.2980527820017,92.83940910249692,119.49490554402016,145.98023698134236,131.43483225051733,496.81556964467046,-58.267444552325756,23.01926091165774,268.220381388766,257.1088550482601,9.749385145962467,-0.36444552422411947
0.19,83.69024509735767,127.43101614641374,192.7181308683756,160.56919794079218,91.90066119816807,119.59465920978484,145.74922986010108,131.4093514496853,496.82658650637353,-57.972671627709914,22.73922770921081,268.3118210375292,256.523748205026,9.751757348507423,-0.37543256781845297
0.191,83.67539673947809,127.76293586322174,192.34023029113,160.81186951981348,90.96411519501525,119.69594349416857,145.51569689392605,131.3814081154924,496.8382748627889,-57.67269065834353,22.456397268134523,268.40409679933504,255.94477148753145,9.75422582217825,-0.3863754307666761
0.192,83.66105669408789,128.0896631018773,191.95661243392018,161.02628006624602,90.02984653785414,119.79881408621101,145.2797359036319,131.35075938774065,496.8507651850937,-57.36728253416065,22.170816074076257,268.4970238526572,255.37223466759505,9.756783374771425,-0.39727165251098445
0.193,83.64718183961725,128.41117260040855,191.56715119487507,161.21270500007532,89.0979432623446,119.90333023030827,145.04142153132372,131.31719249513117,496.86419083850683,-57.0562260968463,21.88252084735842,268.5904160128431,254.80642923955895,9.759421624763648,-0.40811939384494716
0.194,83.63373069143609,128.72746810253116,191.17172988076385,161.37148400751366,88.16850692471381,120.0095491659546,144.80080785243482,131.28052679179626,496.87868218491684,-56.7392993686355,21.59153873894455,268.68408694163793,254.24762980472445,9.762131025681022,-0.4189175593894632
0.195,83.6206636504577,129.03858396337114,190.77024165512063,161.5030225537015,87.24165328773037,120.11752122639011,144.55793109565099,131.2406162889775,496.8943627349572,-56.416280737271094,21.29788758498809,268.7778511954165,253.69609565100563,9.764900938812298,-0.4296658912475421
0.196,83.60794321604021,129.34458656810523,190.36258983360904,161.60779347300502,86.31751276541632,120.22728572925716,144.3128126074734,131.19735320187803,496.91134688166585,-56.08695013624637,21.0015762070484,268.8715251881811,253.15207254653055,9.767719753283435,-0.4403650408810186
0.197,83.59553418583874,129.64557555378232,189.94868804492268,161.6863385047188,85.39623070952243,120.33886763705607,144.06546215885487,131.15067298788372,496.9297382227316,-55.75109025556611,20.702604764254758,268.9649281166767,252.61579456595575,9.770575040889767,-0.4510166302638123
0.198,83.58340387287429,129.94168488486122,189.52846030484397,161.73926960036246,84.4779676469204,120.45227482078037,143.81588153130264,131.10056124288946,496.9496275794926,-55.408487784389635,20.400965181886335,269.05788284643154,252.08748561234057,9.773453723306595,-0.4616233086947505
0.199,83.57152236860539,130.23308387351557,189.10184106149785,161.76726986919914,83.56289952800029,120.56749572465375,143.56406816242782,131.04706263744254,496.9710904073019,-55.058934652201756,20.096641655774462,269.1502167277062,251.56736033707827,9.776342226304815,-0.4721887971073558
0.2,83.5598628621191,130.51997821552555,188.66877524108145,161.77109412108254,82.65121793722712,120.68449727881278,143.3100185576447,130.9902917797162,496.994184068595,-54.702229218188904,19.789611170637244,269.2417623035673,251.05562439894823,9.779226600951208,-0.4827178980550023
0.201,83.54840199526357,130.8026110238867,188.22921826724445,161.75156902816988,81.74313011855736,120.80322296650202,143.05373122665705,130.93044562456296,497.0189459967626,-54.33817737910759,19.479843909610807,269.3323579029957,250.55247429881746,9.782092603186642,-0.4932164499322976
0.202,83.53712020963678,131.08126373705934,187.78313598452854,161.70959290585378,80.83885865454171,120.92359095885358,142.7952090530204,130.86781691980906,497.0453937293145,-53.9665936107196,19.167303433886957,269.4218481663142,250.05809718884217,9.784925733572651,-0.5036912173605476
0.203,83.52600203745521,131.35625673192914,187.33050442097354,161.64613505022282,79.9386407297161,121.04549216892731,142.53446117015102,130.80280821004823,497.0735270648049,-53.58730198873178,18.851946612842468,269.5100845869755,249.5726709815391,9.787711244092488,-0.5141497257876048
0.204,83.51503630718794,131.62794951212027,186.8713093843573,161.56223452189377,79.04272704895585,121.16878800605232,142.27150450016572,130.73594605786474,497.1033316138271,-53.200137217899496,18.53372343865611,269.5969261306125,249.0963648366303,9.79043411988173,-0.5246000558714454
0.205,83.50421626631602,131.89674043504755,186.40554596990842,161.4589982444689,78.15138058560039,121.29330753731247,142.00636508800628,130.66789523815646,497.13478234634533,-52.804945626175495,18.2125769801235,269.6822398918499,248.62933984228732,9.79307904270337,-0.5350506071315236
0.206,83.4935396434687,132.1630660175445,185.93321810879138,161.33759830891552,77.26487535458216,121.41884376978666,141.73907925882378,130.59947262501453,497.16784581394626,-52.401585998738256,17.88844374883891,269.76590163098945,248.17174956025758,9.79563034320072,-0.5455098305168568
0.207,83.48300866731925,132.42739986511452,185.45433825761205,161.1992684040234,76.38349534432001,121.54514881774722,141.4696945365478,130.53166040121263,497.2024805321031,-51.989930099254096,17.561254644555888,269.8477959926546,247.72374011066506,9.798071950446168,-0.5559859267793866
0.208,83.47263003567178,132.6902512051834,184.96892722048054,161.04529929201905,75.50753363831305,121.67192778665799,141.19827026116275,130.4656181942634,497.23863600431906,-51.56986279204753,17.230936460541272,269.9278163176331,247.28544959497847,9.800387346170826,-0.5664865125323377
0.209,83.46241480364414,132.95216292709955,184.47701396416522,160.87703323822868,74.63729166337433,121.79883132416019,140.92487792437282,130.40269383543415,497.27625144511074,-51.14128182150675,16.89741375606154,270.0058641909465,246.85700682398877,9.802559525676427,-0.5770182628870663
0.21,83.45237815421541,133.21370900421115,183.9786352133185,160.6958573119986,73.7730784450542,121.92544692892943,140.64960132811837,130.3444325106689,497.31525518310195,-50.70409743485027,16.5606108047526,270.08184906716474,246.43852949972413,9.80457096133921,-0.587586541823134
0.211,83.44253903239904,133.47549121515624,183.47383464670293,160.5031955136316,72.91520973451594,122.05128926885645,140.37253667334653,130.2925839751542,497.3555651838874,-50.25823206411336,16.22045332672687,270.15568832842513,246.03012217612138,9.806403563010065,-0.5981950272796381
0.212,83.43291965134354,133.73813516361736,182.96266164882178,160.30049974809293,72.06400690556747,122.17578994159487,140.09379259073853,130.2491073069991,497.3970905777872,-49.8036201822445,15.876869805212962,270.22730791751565,245.63187443333396,9.808038635076361,-0.6088453328052633
0.213,83.42354489563513,134.00228566463207,182.44516973151045,160.08923972479536,71.21979560250591,122.29828722657467,139.81349000575773,130.2161725270015,497.43973385120677,-49.340208264081326,15.529792332675697,270.29664335336156,245.24385968555865,9.809456839429565,-0.6195366263429275
0.214,83.41444164678718,134.26860158749565,181.9214148348514,159.87089188594175,70.38290421178691,122.41801637593424,139.5317616836301,130.19615843912504,497.4833934121301,-48.86795463294034,15.179157069960723,270.3636407005266,244.86613489535546,9.810638179472097,-0.630265247739302
