244,2,
0,152.9935,65.51194
0.001,152.4344,64.91078
0.002,151.8669,64.31886
0.003,151.2903,63.73603
0.004,150.7036,63.1622
0.005,150.1064,62.59731
0.006,149.4979,62.04136
0.007,148.8778,61.49438
0.008,148.2457,60.95645
0.009,147.6014,60.42771
0.01,146.9449,59.90838
0.011,146.2763,59.39873
0.012,145.5959,58.8991
0.013,144.9043,58.40988
0.014,144.2019,57.93149
0.015,143.4894,57.46436
0.016,142.7675,57.00889
0.017,142.037,56.56547
0.018,141.2986,56.13448
0.019,140.5532,55.71628
0.02,139.802,55.31122
0.021,139.046,54.91966
0.022,138.2867,54.54196
0.023,137.5255,54.1785
0.024,136.764,53.82961
0.025,136.0039,53.49562
0.026,135.2468,53.17681
0.027,134.4941,52.87342
0.028,133.7473,52.58565
0.029,133.0077,52.3137
0.03,132.2764,52.05773
0.031,131.5545,51.8179
0.032,130.8432,51.59436
0.033,130.1433,51.38723
0.034,129.4559,51.19666
0.035,128.7815,51.02273
0.036,128.1206,50.86551
0.037,127.4737,50.72499
0.038,126.8406,50.60114
0.039,126.2214,50.49391
0.04,125.6155,50.40321
0.041,125.0225,50.32891
0.042,124.4414,50.2709
0.043,123.8715,50.22908
0.044,123.3116,50.20333
0.045,122.7607,50.19359
0.046,122.2175,50.1998
0.047,121.6808,50.22193
0.048,121.1496,50.25999
0.049,120.6226,50.314
0.05,120.0993,50.384
0.051,119.5787,50.47
0.052,119.0606,50.57199
0.053,118.5445,50.68997
0.054,118.0304,50.8239
0.055,117.5183,50.97375
0.056,117.0085,51.1395
0.057,116.5013,51.32112
0.058,115.9971,51.51853
0.059,115.4965,51.73162
0.06,114.9998,51.96021
0.061,114.5074,52.20404
0.062,114.0197,52.46277
0.063,113.5367,52.73601
0.064,113.0588,53.02333
0.065,112.5861,53.32428
0.066,112.1188,53.63839
0.067,111.657,53.96519
0.068,111.2011,54.3042
0.069,110.7516,54.65491
0.07,110.3089,55.01685
0.071,109.8737,55.38952
0.072,109.4467,55.77248
0.073,109.0289,56.16528
0.074,108.6213,56.56754
0.075,108.2249,56.97888
0.076,107.8407,57.39902
0.077,107.4698,57.82769
0.078,107.1131,58.26464
0.079,106.7715,58.70964
0.08,106.4459,59.1625
0.081,106.1369,59.62305
0.082,105.845,60.09116
0.083,105.5707,60.56674
0.084,105.314,61.04972
0.085,105.0747,61.54003
0.086,104.8527,62.03762
0.087,104.6475,62.54241
0.088,104.4586,63.05427
0.089,104.2854,63.57306
0.09,104.1271,64.09863
0.091,103.9827,64.63083
0.092,103.8511,65.16952
0.093,103.7311,65.71458
0.094,103.6214,66.26591
0.095,103.5208,66.82341
0.096,103.4282,67.38697
0.097,103.3425,67.9565
0.098,103.263,68.53191
0.099,103.189,69.11309
0.1,103.1199,69.69994
0.101,103.0551,70.29235
0.102,102.9942,70.89023
0.103,102.9368,71.49349
0.104,102.8829,72.10209
0.105,102.8325,72.71604
0.106,102.7859,73.33543
0.107,102.7433,73.96038
0.108,102.7051,74.59106
0.109,102.6715,75.22772
0.11,102.6427,75.87063
0.111,102.6192,76.52016
0.112,102.6013,77.17671
0.113,102.5894,77.84073
0.114,102.584,78.51273
0.115,102.5855,79.19319
0.116,102.5944,79.88266
0.117,102.6109,80.58168
0.118,102.6355,81.2908
0.119,102.6683,82.01057
0.12,102.7098,82.74155
0.121,102.7601,83.48425
0.122,102.8194,84.23919
0.123,102.8879,85.00684
0.124,102.9656,85.78765
0.125,103.0523,86.58206
0.126,103.1479,87.39042
